"Activity Name","Operation","actionId","User Name","Source IP","Role","Profile","Country","City","Activity Trust","Trusted For","Trust Reason","ASN","Account ID","IP Organization","Device Type","OS","Browser","Activity Timestamp","Processed Timestamp","Parent Service Name","CSP ID","Sub-Service Name","Instance","Number of Events","File/Report Name","File/Folder Path","File Size","File Type","File Owner","Last Modified","Directory?","Domain","Sharing Enabled?","URL","Report Details","Other Info","targetId","Proxy Type","Proxy Description","Network Type","Region","ASN Name","Device ID","Device Managed"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:02:25:000Z","March 02,2018 22:02:00:000Z","Office365","2698","OneDrive","Default","1","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520008342.42","N/A","N/A","N/A","N/A","true","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520008342.42","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:02:30:000Z","March 02,2018 22:02:00:000Z","Office365","2698","OneDrive","Default","1","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520008342.42","N/A","N/A","N/A","N/A","true","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520008342.42","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder unshared","SharingRevoked","N/A","app@sharepoint","52.8.134.60","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_131","March 02,2018 22:02:41:000Z","March 02,2018 22:02:00:000Z","Office365","2698","OneDrive","Default","1","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520008342.42","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520008342.42","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"File renamed","FileRenamed","N/A","app@sharepoint","52.8.134.60","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_131","March 02,2018 22:02:09:000Z","March 02,2018 22:02:00:000Z","Office365","2698","SharePoint","Default","1","Confidential.docx","https://shnyhddev05.sharepoint.com/Shared Documents/1520008242.33","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1520008242.33/Confidential.docx","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"FileVersionDeleted","FileVersionDeleted","N/A","app@sharepoint","52.8.134.60","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_131","March 02,2018 22:02:09:000Z","March 02,2018 22:02:00:000Z","Office365","2698","SharePoint","Default","1","Confidential.docx","https://shnyhddev05.sharepoint.com/Shared Documents/1520008242.33","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1520008242.33/Confidential.docx","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"FolderCreated","FolderCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:02:23:000Z","March 02,2018 22:02:00:000Z","Office365","2698","OneDrive","Default","1","1520008342.42","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/../../Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/Documents/1520008342.42","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderDeleted","FolderDeleted","N/A","sharepoint\system","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","unknown","N/A","March 02,2018 22:02:31:000Z","March 02,2018 22:02:00:000Z","Office365","2698","SharePoint","Default","1","20180228","http://fundamental_donotdelete_88c1b546-61e9-4539-93f5-537563c3318d/Lists/Recently Shared Items","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","http://fundamental_donotdelete_88c1b546-61e9-4539-93f5-537563c3318d/Lists/Recently Shared Items/20180228","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"PageViewed","PageViewed","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:02:21:000Z","March 02,2018 22:02:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"SharingInheritanceBroken","SharingInheritanceBroken","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:02:25:000Z","March 02,2018 22:02:00:000Z","Office365","2698","OneDrive","Default","1","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520008342.42","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520008342.42","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","app@sharepoint","52.8.134.60","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_131","March 02,2018 22:03:09:000Z","March 02,2018 22:03:00:000Z","Office365","2698","OneDrive","Default","1","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520008342.42","N/A","N/A","N/A","N/A","true","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520008342.42","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"PageViewed","PageViewed","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:07:38:000Z","March 02,2018 22:07:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"LoginSuccess","LoginSuccess","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 02,2018 22:10:18:386Z","March 02,2018 22:10:00:000Z","Office365","2698","SharePoint","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","Unknown(CBAInPROD)","false"
"LoginSuccess","LoginSuccess","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 02,2018 22:10:18:386Z","March 02,2018 22:10:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","Unknown(CBAInPROD)","false"
"User Logged in","UserLoggedIn","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 02,2018 22:10:16:000Z","March 02,2018 22:10:00:000Z","Office365","2698","AzureAD","Skyhigh Networks","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Added to group","AddedToGroup","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:49:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Anonymous link created","AnonymousLinkCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:51:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520009118.95/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:23:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520009118.95/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:50:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520009118.95/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:51:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520009118.95/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File uploaded","FileUploaded","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:20:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderCreated","FolderCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:19:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","1520009118.95","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/../../Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/Documents/1520009118.95","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderDeleted","FolderDeleted","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:17:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","1519922777.58","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1519922777.58","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderDeleted","FolderDeleted","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:18:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","1519923381.5","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1519923381.5","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderDeleted","FolderDeleted","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:18:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","1520008342.42","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520008342.42","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Group created","GroupAdded","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:20:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"PageViewed","PageViewed","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:13:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Password logon initial auth using password - Success","PasswordLogonInitialAuthUsingPassword - Success","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","false","N/A","N/A","14807","N/A","skyhigh networks","N/A","unknown","N/A","March 02,2018 22:15:13:000Z","March 02,2018 22:15:00:000Z","Office365","2698","AzureAD","Skyhigh Networks","6","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"SharingInheritanceBroken","SharingInheritanceBroken","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 02,2018 22:15:21:000Z","March 02,2018 22:15:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1520009118.95/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File accessed","FileAccessed","N/A","app@sharepoint","52.8.140.255","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","N/A","JVM (Java)","NONISV|McAfee|CASB/3.7 Java/1.8.0_131","March 02,2018 22:17:40:000Z","March 02,2018 22:17:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"File copied","FileCopied","N/A","app@sharepoint","52.8.134.60","N/A","N/A","US","san jose","false","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_131","March 02,2018 22:21:12:000Z","March 02,2018 22:21:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1520009118.95/Confidential.docx","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
